frame_id,timestamp_us,hand_id,hand_type,pronation_supination_deg,flexion_extension_deg,deviation_deg
24686,132522702551,58,right,117.043427,-1.015930,-20.001526
24687,132522721368,58,right,112.474136,-0.107802,-19.031940
24688,132522740125,58,right,106.971977,1.166347,-17.726477
24689,132522758460,58,right,100.618851,2.526351,-16.158190
24690,132522777101,58,right,92.332787,4.666968,-14.720036
24691,132522795928,58,right,85.190834,5.410236,-13.772803
24692,132522814967,58,right,74.980522,5.844814,-12.011865
24693,132522833793,58,right,63.203697,5.485398,-8.869803
24694,132522852468,58,right,50.868099,3.349390,-6.338907
24695,132522870834,58,right,41.487026,0.892185,-5.318439
24696,132522889123,58,right,31.307789,-0.578409,-4.810249
24697,132522907812,58,right,24.357464,-2.101132,-4.328065
24698,132522926291,58,right,18.461594,-2.927640,-3.888506
24699,132522944948,58,right,13.068718,-3.205711,-3.265393
24700,132522963587,58,right,9.351220,-3.160497,-2.839022
24701,132522982406,58,right,6.810872,-2.927755,-2.397767
24702,132523001456,58,right,4.551393,-2.788978,-1.787273
24703,132523020029,58,right,2.725642,-3.103665,-1.066725
24704,132523038620,58,right,1.765877,-3.229702,-0.603681
24705,132523057700,58,right,0.874493,-3.300874,-0.176144
24706,132523076877,58,right,0.364825,-3.291822,0.174748
24707,132523095602,58,right,0.091307,-3.289622,0.445212
24708,132523114296,58,right,-0.049725,-3.324358,0.614229
24709,132523132404,58,right,-0.153390,-3.379982,0.777978
24710,132523151104,58,right,-0.259830,-3.460027,0.922191
24711,132523169117,58,right,-0.322060,-3.493475,1.057725
24712,132523187219,58,right,-0.331677,-3.526162,1.180049
24713,132523206374,58,right,-0.314026,-3.546547,1.321177
24714,132523225111,58,right,-0.270258,-3.582877,1.473845
24715,132523244120,58,right,-0.112382,-3.674234,1.612807
24716,132523262976,58,right,0.334373,-3.919822,1.651559
24717,132523281401,58,right,0.833447,-4.724338,1.620674
24718,132523299786,58,right,1.445963,-6.683164,1.497106
24719,132523319078,58,right,2.325687,-9.124437,1.471534
24720,132523337520,58,right,3.204780,-12.401895,1.869850
24721,132523356633,58,right,3.962731,-17.147150,2.648308
24722,132523375244,58,right,5.400978,-24.284084,3.654112
24723,132523394108,58,right,7.219035,-29.924345,3.715691
24724,132523412756,58,right,9.688248,-34.355843,3.779879
24725,132523431068,58,right,11.894026,-37.486431,3.271471
24726,132523449559,58,right,13.556591,-40.106800,2.970094
24727,132523468390,58,right,15.139727,-42.185101,3.003005
24728,132523487151,58,right,17.202433,-44.438377,3.480006
24729,132523505994,58,right,21.246256,-47.835758,5.132446
24730,132523524615,58,right,24.497318,-50.605679,6.372283
24731,132523543353,58,right,26.750290,-52.820469,7.351912
24732,132523562505,58,right,27.686584,-54.591682,7.996389
24733,132523581502,58,right,28.183985,-56.181736,8.537300
24734,132523600226,58,right,29.093206,-57.911053,9.423168
24735,132523619134,58,right,29.571976,-59.323086,10.049957
24736,132523638235,58,right,29.920448,-60.337376,10.301867
24737,132523656857,58,right,29.952396,-61.041309,10.412687
24738,132523675280,58,right,29.680285,-61.608295,10.334287
24739,132523694360,58,right,29.225119,-62.017658,9.978082
24740,132523713143,58,right,27.754272,-61.293129,8.354120
24741,132523731566,58,right,25.420944,-59.462120,6.028835
24742,132523750354,58,right,23.321789,-55.619820,4.153937
24743,132523768823,58,right,19.920597,-49.090172,1.716281
24744,132523787657,58,right,15.651752,-40.775169,-0.006196
24745,132523805875,58,right,11.590312,-32.227196,-0.268353
24746,132523824910,58,right,8.318337,-25.192406,0.719771
24747,132523843984,58,right,5.545009,-16.680880,2.679372
24748,132523862575,58,right,4.072761,-11.605863,4.714101
24749,132523882016,58,right,3.699735,-6.561248,5.996897
24750,132523900595,58,right,4.084567,-0.519845,6.916467
24751,132523918977,58,right,4.261915,5.475621,8.030890
24752,132523937899,58,right,4.627747,11.513180,8.960016
24753,132523956628,58,right,5.508260,18.907469,9.208632
24754,132523974938,58,right,6.369161,23.855534,8.611644
24755,132523993750,58,right,6.644200,27.561281,7.793413
24756,132524013152,58,right,6.499937,30.116106,7.108468
24757,132524032306,58,right,6.311006,31.881374,6.573361
24758,132524050628,58,right,6.257285,33.145458,6.083024
24759,132524068915,58,right,6.075098,34.022835,5.810630
24760,132524087884,58,right,5.726374,34.539082,5.690222
24761,132524106494,58,right,5.585344,34.938492,5.665929
24762,132524125590,58,right,5.657259,35.121433,5.579782
24763,132524144433,58,right,5.870868,35.186222,5.564643
24764,132524163371,58,right,6.130926,35.125877,5.754859
24765,132524182335,58,right,6.954564,33.384262,6.715912
24766,132524200633,58,right,7.824337,30.239374,8.776435
24767,132524219401,58,right,8.066546,25.317383,12.257862
24768,132524238148,58,right,7.659472,19.210581,15.599120
24769,132524256353,58,right,7.895433,11.701260,17.638029
24770,132524274895,58,right,11.893859,5.731817,17.877991
24771,132524293626,58,right,15.315166,1.951489,18.160406
24772,132524312338,58,right,20.268559,-1.665073,19.076365
24773,132524331127,58,right,25.104088,-3.802127,18.089830
24774,132524350036,58,right,27.717669,-7.370400,19.023422
24775,132524368442,58,right,27.003386,-11.286705,20.324707
24776,132524386955,58,right,22.600609,-13.764599,21.833364
24777,132524406672,58,right,14.973948,-13.061344,21.365049
24778,132524426528,58,right,15.312904,-10.082445,22.251701
24779,132524445667,58,right,14.906891,-8.554914,22.140623
24780,132524464722,58,right,11.112350,-9.591115,21.639090
24781,132524484003,58,right,6.518450,-10.599625,21.636276
24782,132524503521,58,right,-1.322615,-15.172474,23.781368
24783,132524522054,58,right,3.428442,-11.671594,24.223997
24784,132524540904,58,right,5.125624,-7.389552,24.690060
24785,132524559652,58,right,4.821907,-3.013532,26.934603
24786,132524578898,58,right,-3.680545,-5.651276,28.547630
24787,132524598274,58,right,-13.959560,-17.902363,23.067297
24793,132524712869,59,left,22.671597,-14.834787,9.489651
24794,132524731172,59,left,32.274582,-10.161311,5.095049
24796,132524767977,60,left,36.694347,-1.074465,-6.143733
24797,132524786785,60,left,37.394314,3.157308,-6.050431
