trial,failed,error,train_sessions,val_sessions,session_norm,crop_first,crop_last,unstable_remove,gauss_sigma,win,step,b,include_mean,include_var,include_energy_sigmoid,early_stopping,validation_fraction,random_state,use_pca,pca_components,learning_rate,max_iter,max_leaf_nodes,max_depth,min_samples_leaf,l2_regularization,n_iter_no_change,train_mse,train_rmse,train_mae,train_r2,val_mse,val_rmse,val_mae,val_r2,train_time_s,actual_n_iter
101,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,50,10.0,30,10.759307695908074,3.2801383653602287,2.2296270088628676,0.9928770850859184,409.00607954924163,20.223898722779484,16.592483804338325,0.6752056949637883,20.46945420000702,3000
461,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,50,10.0,30,10.759307695908074,3.2801383653602287,2.2296270088628676,0.9928770850859184,409.00607954924163,20.223898722779484,16.592483804338325,0.6752056949637883,17.995434599928558,3000
463,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,100,1.0,30,10.724493944551977,3.2748273152262515,2.2186723075580983,0.9929001326086548,409.113173220181,20.226546250415097,16.614665760047664,0.6751206512048671,17.241548100020736,3000
103,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,100,1.0,30,10.724493944551977,3.2748273152262515,2.2186723075580983,0.9929001326086548,409.113173220181,20.226546250415097,16.614665760047664,0.6751206512048671,19.7472698999336,3000
404,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,100,10.0,30,11.942537900190851,3.4557977226959986,2.3618423793824834,0.9920937588434611,409.27687516924567,20.230592556058404,16.623780316236235,0.6749906544555813,14.714465399971232,3000
44,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,100,10.0,30,11.942537900190851,3.4557977226959986,2.3618423793824834,0.9920937588434611,409.27687516924567,20.230592556058404,16.623780316236235,0.6749906544555813,20.832001099945046,3000
452,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,12,100,10.0,30,25.63741119168208,5.063339924563833,3.504026981900025,0.9830274304168171,409.30066249376915,20.231180452306017,16.49790800978287,0.6749717647912863,11.65651150001213,3000
92,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,12,100,10.0,30,25.63741119168208,5.063339924563833,3.504026981900025,0.9830274304168171,409.30066249376915,20.231180452306017,16.49790800978287,0.6749717647912863,13.154160599922761,3000
51,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,20,20.0,30,4.828392535308117,2.1973603562702495,1.449422403223104,0.9968034905058188,409.4427683487576,20.234692198023613,16.609886067047817,0.6748589176363897,30.720821000053547,3000
411,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,20,20.0,30,4.828392535308117,2.1973603562702495,1.449422403223104,0.9968034905058188,409.4427683487576,20.234692198023613,16.609886067047817,0.6748589176363897,25.00951479980722,3000
65,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,50,10.0,30,3.7085262608329157,1.9257534268002525,1.2958393729756748,0.9975448683354788,409.8022940051063,20.243574141072674,16.532297663173512,0.6745734160472077,31.5192495000083,3000
425,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,12,50,10.0,30,3.7085262608329157,1.9257534268002525,1.2958393729756748,0.9975448683354788,409.8022940051063,20.243574141072674,16.532297663173512,0.6745734160472077,24.96778339985758,3000
99,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,20,20.0,30,11.682316468269166,3.4179403839548117,2.3195206955536816,0.9922660315556825,409.8137469882774,20.243857018569297,16.612818864130784,0.6745643211611029,23.35014370002318,3000
459,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,20,20.0,30,11.682316468269166,3.4179403839548117,2.3195206955536816,0.9922660315556825,409.8137469882774,20.243857018569297,16.612818864130784,0.6745643211611029,18.730280000017956,3000
450,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,12,50,20.0,30,25.78996907746207,5.0783825257125,3.528659698521749,0.9829264335059938,409.8749898488893,20.245369590325815,16.482370971008528,0.6745156878195819,12.378676400054246,3000
90,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,12,50,20.0,30,25.78996907746207,5.0783825257125,3.528659698521749,0.9829264335059938,409.8749898488893,20.245369590325815,16.482370971008528,0.6745156878195819,13.534309700015001,3000
107,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,200,10.0,30,12.113248392258589,3.480409227699896,2.3682309460476865,0.9919807444800554,410.2167877109852,20.253809214836235,16.635346887015032,0.6742442639835239,21.652208300074562,3000
467,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,200,10.0,30,12.113248392258589,3.480409227699896,2.3682309460476865,0.9919807444800554,410.2167877109852,20.253809214836235,16.635346887015032,0.6742442639835239,17.264977999962866,3000
123,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,8,20,20.0,30,3.7192720722368784,1.9285414364842872,1.2802440978650995,0.9975377543554277,410.2945550071754,20.2557289428738,16.5506735126764,0.6741825084835849,36.42150329996366,3000
483,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,63,8,20,20.0,30,3.7192720722368784,1.9285414364842872,1.2802440978650995,0.9975377543554277,410.2945550071754,20.2557289428738,16.5506735126764,0.6741825084835849,29.630833400180563,3000
475,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,12,100,1.0,30,10.050131474366845,3.170194232908584,2.1632723791528377,0.9933465764349807,410.7630023731874,20.267288974433345,16.656622843789872,0.6738105114784119,17.787207199959084,3000
115,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,12,100,1.0,30,10.050131474366845,3.170194232908584,2.1632723791528377,0.9933465764349807,410.7630023731874,20.267288974433345,16.656622843789872,0.6738105114784119,20.682750300038606,3000
384,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,200,20.0,30,27.919102661234323,5.283853012833942,3.6651230998011233,0.981516896964559,410.77809486759634,20.267661307304213,16.5785347037167,0.6737985264334995,9.783901800168678,3000
24,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,200,20.0,30,27.919102661234323,5.283853012833942,3.6651230998011233,0.981516896964559,410.77809486759634,20.267661307304213,16.5785347037167,0.6737985264334995,11.907123600016348,3000
412,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,50,1.0,30,3.8802088125372483,1.9698245638983305,1.308090543494238,0.9974312104457164,410.7840801660988,20.267808963134097,16.64340241822855,0.6737937734702435,23.433617000002414,3000
52,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,50,1.0,30,3.8802088125372483,1.9698245638983305,1.308090543494238,0.9974312104457164,410.7840801660988,20.267808963134097,16.64340241822855,0.6737937734702435,28.97568949998822,3000
48,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,200,20.0,30,13.32681499756667,3.6505910477026413,2.491555929205506,0.9911773348261547,410.7970431218028,20.268128752349163,16.662147321131282,0.6737834795054356,18.698814300005324,3000
408,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,200,20.0,30,13.32681499756667,3.6505910477026413,2.491555929205506,0.9911773348261547,410.7970431218028,20.268128752349163,16.662147321131282,0.6737834795054356,14.82338729989715,3000
466,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,200,1.0,30,11.57271716720662,3.4018696575863423,2.3164773398611596,0.9923385888723961,411.0982803880575,20.275558694843838,16.6293106220333,0.6735442650941192,16.89912789990194,3000
106,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,200,1.0,30,11.57271716720662,3.4018696575863423,2.3164773398611596,0.9923385888723961,411.0982803880575,20.275558694843838,16.6293106220333,0.6735442650941192,19.93464110000059,3000
12,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,8,200,20.0,30,28.097937366154664,5.30074875523776,3.6712694725263146,0.9813985041810422,411.09980809866914,20.275596368508353,16.584570272920782,0.673543051929496,11.763792700017802,3000
372,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,8,200,20.0,30,28.097937366154664,5.30074875523776,3.6712694725263146,0.9813985041810422,411.09980809866914,20.275596368508353,16.584570272920782,0.673543051929496,9.696584800025448,3000
393,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,100,20.0,30,13.420540421810358,3.6634055770294336,2.4874710771015747,0.9911152863894854,411.3060181945691,20.280680910525888,16.680458939123948,0.6733792991929521,14.28317920002155,3000
33,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,100,20.0,30,13.420540421810358,3.6634055770294336,2.4874710771015747,0.9911152863894854,411.3060181945691,20.280680910525888,16.680458939123948,0.6733792991929521,21.24652479996439,3000
457,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,20,1.0,30,9.782236796379149,3.1276567580825025,2.1541347287512354,0.993523929016687,411.32525342913686,20.28115513054266,16.600903679836474,0.6733640243719751,17.721673399908468,3000
97,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,20,1.0,30,9.782236796379149,3.1276567580825025,2.1541347287512354,0.993523929016687,411.32525342913686,20.28115513054266,16.600903679836474,0.6733640243719751,21.04356200003531,3000
100,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,50,1.0,30,10.045606101080217,3.169480415001837,2.1588650393905886,0.9933495723386007,411.37976369210725,20.28249895087159,16.63367229394404,0.6733207374286653,21.811112700030208,3000
460,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,50,1.0,30,10.045606101080217,3.169480415001837,2.1588650393905886,0.9933495723386007,411.37976369210725,20.28249895087159,16.63367229394404,0.6733207374286653,17.32266480010003,3000
17,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,50,10.0,30,26.170552143753614,5.115716190696432,3.5639638062416004,0.9826744785591188,411.5091569199769,20.285688475375366,16.561886178895442,0.6732179854510696,12.510339900036342,3000
377,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,50,10.0,30,26.170552143753614,5.115716190696432,3.5639638062416004,0.9826744785591188,411.5091569199769,20.285688475375366,16.561886178895442,0.6732179854510696,9.83691309997812,3000
395,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,200,10.0,30,13.705777731294798,3.7021315118853892,2.5261910689597267,0.990926452577571,411.5857612174393,20.287576524006983,16.667130559696297,0.6731571534957488,14.004620099905878,3000
35,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,200,10.0,30,13.705777731294798,3.7021315118853892,2.5261910689597267,0.990926452577571,411.5857612174393,20.287576524006983,16.667130559696297,0.6731571534957488,17.838108399999328,3000
367,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,8,100,1.0,30,26.202724342193484,5.11885967205524,3.5565571827667206,0.9826531798065817,411.6859642838158,20.290045940899585,16.59749197691172,0.6730775816093306,9.836946099996567,3000
7,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,8,100,1.0,30,26.202724342193484,5.11885967205524,3.5565571827667206,0.9826531798065817,411.6859642838158,20.290045940899585,16.59749197691172,0.6730775816093306,9.878311300068162,3000
27,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,20,20.0,30,12.90233756819092,3.5919824008743304,2.441643179202488,0.9914583488744416,411.6885346324686,20.290109280939532,16.62351633554353,0.673075540479269,20.312430099933408,3000
387,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,20,20.0,30,12.90233756819092,3.5919824008743304,2.441643179202488,0.9914583488744416,411.6885346324686,20.290109280939532,16.62351633554353,0.673075540479269,15.454723000060767,3000
453,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,12,100,20.0,30,25.97797399979345,5.0968592289559504,3.529951355368376,0.9828019698227307,411.75439396831274,20.291732157908864,16.525778069296734,0.6730232411656762,11.842493900097907,3000
93,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,12,100,20.0,30,25.97797399979345,5.0968592289559504,3.529951355368376,0.9828019698227307,411.75439396831274,20.291732157908864,16.525778069296734,0.6730232411656762,14.472957500023767,3000
74,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,8,20,10.0,30,25.601056499907564,5.059748659756487,3.5212387462484918,0.9830514980783764,411.87693433965524,20.294751398813812,16.559798311246727,0.6729259310846307,13.666632600012235,3000
434,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,8,20,10.0,30,25.601056499907564,5.059748659756487,3.5212387462484918,0.9830514980783764,411.87693433965524,20.294751398813812,16.559798311246727,0.6729259310846307,12.195881300140172,3000
80,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,8,100,10.0,30,25.69634358973773,5.069156102324896,3.506868898510502,0.9829884157823353,412.4118835544867,20.307926618798056,16.559298017965528,0.6725011245422626,13.619192600017413,3000
440,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,15,8,100,10.0,30,25.69634358973773,5.069156102324896,3.506868898510502,0.9829884157823353,412.4118835544867,20.307926618798056,16.559298017965528,0.6725011245422626,11.77195219998248,3000
397,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,20,1.0,30,10.225304847044077,3.197703057984602,2.2432649333240873,0.9932306075395779,412.44621448818026,20.30877186065618,16.628815021861286,0.6724738621314874,15.414721200009808,3000
37,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,12,20,1.0,30,10.225304847044077,3.197703057984602,2.2432649333240873,0.9932306075395779,412.44621448818026,20.30877186065618,16.628815021861286,0.6724738621314874,19.53976249997504,3000
414,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,50,20.0,30,4.963155000724717,2.2278139511020028,1.4732085735799183,0.9967142745820899,412.5335084880514,20.310920916788863,16.662588689327126,0.6724045414161248,23.599772399989888,3000
54,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,63,8,50,20.0,30,4.963155000724717,2.2278139511020028,1.4732085735799183,0.9967142745820899,412.5335084880514,20.310920916788863,16.662588689327126,0.6724045414161248,31.287951900041662,3000
108,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,200,20.0,30,12.28624482757384,3.505174008173323,2.3847643453145118,0.9918662167684202,412.62398791650907,20.31314815375768,16.662058412100375,0.6723326911318495,21.041384999989532,3000
468,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,96,0.03,3000,31,8,200,20.0,30,12.28624482757384,3.505174008173323,2.3847643453145118,0.9918662167684202,412.62398791650907,20.31314815375768,16.662058412100375,0.6723326911318495,16.96575769991614,3000
566,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,12,20,10.0,30,2.4106025359203462,1.5526115212506786,1.0668766729689227,0.9984041243878953,412.65160291017077,20.313827874385733,16.513949207075747,0.6723107618913725,39.5085773000028,3000
206,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,12,20,10.0,30,2.4106025359203462,1.5526115212506786,1.0668766729689227,0.9984041243878953,412.65160291017077,20.313827874385733,16.513949207075747,0.6723107618913725,49.55054859991651,3000
374,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,20,10.0,30,26.029817699184054,5.101942541736829,3.570699826165728,0.9827676480735971,412.7475947514109,20.316190458632022,16.609544366071358,0.6722345341653713,10.176524400012568,3000
14,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,20,10.0,30,26.029817699184054,5.101942541736829,3.570699826165728,0.9827676480735971,412.7475947514109,20.316190458632022,16.609544366071358,0.6722345341653713,11.945627799956128,3000
375,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,20,20.0,30,27.005175649722016,5.196650425968829,3.621097486313171,0.9821219381553746,412.8205091138882,20.31798486843339,16.59241255196911,0.6721766324106735,10.307592099998146,3000
15,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,20,20.0,30,27.005175649722016,5.196650425968829,3.621097486313171,0.9821219381553746,412.8205091138882,20.31798486843339,16.59241255196911,0.6721766324106735,13.96714730001986,3000
36,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,200,20.0,30,14.139811034001331,3.760294008984049,2.5645233252197945,0.9906391123162425,412.9352468394543,20.320808223086363,16.70582723622188,0.6720855184598057,18.288395899930038,3000
396,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,200,20.0,30,14.139811034001331,3.760294008984049,2.5645233252197945,0.9906391123162425,412.9352468394543,20.320808223086363,16.70582723622188,0.6720855184598057,14.113396700005978,3000
378,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,50,20.0,30,26.962831805353776,5.192574679805171,3.612729809997148,0.9821499707769051,413.00169493274603,20.322443133952817,16.60973437111672,0.6720327516102139,10.16675280011259,3000
18,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,15,12,50,20.0,30,26.962831805353776,5.192574679805171,3.612729809997148,0.9821499707769051,413.00169493274603,20.322443133952817,16.60973437111672,0.6720327516102139,12.509141299990006,3000
391,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,100,1.0,30,12.264228356276597,3.5020320324458196,2.374212832744876,0.9918807921905748,413.0912004541028,20.32464514952482,16.734067754057673,0.6719616747117042,14.115635100053623,3000
31,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,64,0.03,3000,31,8,100,1.0,30,12.264228356276597,3.5020320324458196,2.374212832744876,0.9918807921905748,413.0912004541028,20.32464514952482,16.734067754057673,0.6719616747117042,18.376421199995093,3000
